TweetID,LangID,TopicID,HateLabel,TweetText
1377198028310728706,1,3,0,Na
1377197980088893442,1,3,0,Na
1377197634583199746,1,3,0,Na
1377197572067098629,1,3,0,Na
1377197559316426752,1,3,0,Na
1377197448096067585,1,3,0,Na
1377196857512763396,1,3,0,Na
1377196832430813184,1,3,0,Na
1377196828509233152,1,3,0,Na
1377196799891542020,1,3,0,Na
1377196738830721025,1,3,0,Na
1377196672799899651,1,3,0,Na
1377196658094698499,1,3,0,Na
1377196561386631177,1,3,0,Na
1377196492419661830,1,3,0,Na
1377196435771420672,1,3,0,Na
1377196429257678848,1,3,0,Na
1377196275053993984,1,3,0,Na
1377196198944067587,1,3,0,Na
1377196177272233984,1,3,0,Na
1377196106505879554,1,3,0,Na
1377196102865154055,1,3,0,Na
1377195865375453184,1,3,0,Na
1377195842591858694,1,3,0,Na
1377195830306689028,1,3,0,Na
1377195815886856195,1,3,0,Na
1377195761629270018,1,2,0,Na
1377195715827544065,1,3,2,Na
1377195628023984134,1,3,1,Na
1377195477855272960,1,3,0,Na
1377195007136854020,1,3,0,Na
1377194955622424578,1,3,0,Na
1377194893202833408,1,3,0,Na
1377194743306842113,1,3,0,Na
1377194664068067329,1,3,0,Na
1377194450103980034,1,3,0,Na
1377194426934513669,1,3,0,Na
1377194316184092672,1,3,0,Na
1377194257769988097,1,3,0,Na
1377194157593141254,1,0,0,Na
1377194053092052992,1,3,0,Na
1377194051947143168,1,3,0,Na
1377194030069645312,1,3,0,Na
1377193918584942593,1,3,0,Na
1377193852801540096,1,3,1,Na
1377193695431294978,1,3,0,Na
1377193651386904576,1,3,0,Na
1377193590615547906,1,3,0,Na
1377193452702724097,1,3,0,Na
1377193345009786880,1,3,0,Na
1377193071222341632,1,3,0,Na
1377192965907623936,1,3,0,Na
1377192869593669638,1,3,0,Na
1377192831652134913,1,3,0,Na
1377192603817496577,1,3,0,Na
1377192593658945536,1,3,0,Na
1377192549106999297,1,3,0,Na
1377192489128497157,1,3,0,Na
1377192380995141635,1,3,0,Na
1377192246118903808,1,3,0,Na
1377192215668170754,1,3,0,Na
1377192140019793923,1,3,0,Na
1377192087905521668,1,3,0,Na
1377191880925011968,1,2,0,Na
1377191825153269765,1,3,0,Na
1377191821969874949,1,3,0,Na
1377191765350973440,1,3,0,Na
1377191658576613376,1,3,0,Na
1377191651844759554,1,3,0,Na
1377191498354200581,1,3,0,Na
1377191395757330437,1,3,0,Na
1377191392120729601,1,3,0,Na
1377191321681555460,1,3,0,Na
1377191280388751361,1,3,0,Na
1377190947604156418,1,3,0,Na
1377190908471308293,1,2,0,Na
1377190885683732481,1,3,0,Na
1377190823163535366,1,3,0,Na
1377190772387278848,1,3,0,Na
1377190692917702656,1,3,0,Na
1377190649078878208,1,3,0,Na
1377190494061568001,1,3,0,Na
1377190476147609605,1,0,0,Na
1377190404869795840,1,3,0,Na
1377190215371128833,1,3,0,Na
1377190005932703745,1,3,0,Na
1377189598967685124,1,3,0,Na
1377189539211472903,1,3,0,Na
1377189495758540801,1,3,0,Na
1377189465819467779,1,3,0,Na
1377189461621018627,1,3,2,Na
1377189437575155714,1,3,0,Na
1377189399667048451,1,3,0,Na
1377189391425171467,1,3,0,Na
1377189374790565889,1,3,0,Na
1377189185845567494,1,3,0,Na
1377189142493290499,1,3,0,Na
1377189056296091654,1,3,0,Na
1377188959961382912,1,3,0,Na
1377188929028288512,1,3,0,Na
1377188907649880067,1,3,0,Na
1377188790326943745,1,3,0,Na
1377188063802093570,1,3,0,Na
1377188008022089734,1,3,0,Na
1377187764295368706,1,3,0,Na
1377187581931085830,1,3,0,Na
1377187565187502081,1,3,0,Na
1377187279865704469,1,3,1,Na
1377187139067150336,1,4,0,Na
1377187082112667657,1,3,0,Na
1377186972741996549,1,3,0,Na
1377186905071161344,1,2,0,Na
1377186464765644802,1,4,0,Na
1377186320901005317,1,3,0,Na
1377186221948985352,1,3,0,Na
1377186191506763777,1,3,0,Na
1377186068307398658,1,3,0,Na
1377186000875626498,1,3,0,Na
1377185812123590661,1,3,0,Na
1377185770218299398,1,3,0,Na
1377185308094066689,1,3,0,Na
1377185118687612928,1,3,0,Na
1377185028799524866,1,0,0,Na
1377184929595854852,1,3,0,Na
1377184178865762307,1,3,1,Na
1377184152101908492,1,2,0,Na
1377184007373262849,1,3,0,Na
1377183977161695235,1,3,0,Na
1377183953564565504,1,3,0,Na
1377183894584270852,1,3,0,Na
1377183888234061839,1,3,0,Na
1377183827018227713,1,3,0,Na
1377183620046102529,1,3,0,Na
1377183565260070914,1,3,0,Na
1377183511711338498,1,3,0,Na
1377183446506688516,1,3,0,Na
1377183407889772558,1,3,0,Na
1344739360349057033,1,3,0,Na
1344739351985610752,1,3,0,Na
1344739321119727619,1,3,1,Na
1344739289486286858,1,3,0,Na
1344739200017588234,1,3,0,Na
1344739115452006402,1,3,0,Na
1344739074112950272,1,3,0,Na
1344739050599702529,1,3,0,Na
1344738983289507841,1,3,0,Na
1344738970610126848,1,2,0,Na
1344738947784728584,1,3,0,Na
1344738943665909762,1,3,0,Na
1344738909519978496,1,3,0,Na
1344738898551963650,1,3,0,Na
1344738848732041218,1,3,0,Na
1344738820164440065,1,3,0,Na
1344738722617708544,1,3,0,Na
1344738638081515525,1,3,0,Na
1344738603700781058,1,3,0,Na
1344738584176291840,1,3,0,Na
1344738526731132937,1,3,0,Na
1344738409596604417,1,3,0,Na
1344738386234363904,1,3,0,Na
1344738365632081924,1,3,0,Na
1344738269125357568,1,3,0,Na
1344738210740633600,1,3,1,Na
1344738194756145153,1,3,0,Na
1344738165874184193,1,3,0,Na
1344737929298665474,1,3,0,Na
1344737889280618496,1,3,0,Na
1344737831261003782,1,3,0,Na
1344737760465321984,1,3,0,Na
1344737757973925889,1,3,0,Na
1344737655800606724,1,3,0,Na
1344737645184901122,1,3,0,Na
1344737613371027457,1,3,0,Na
1344737602851790853,1,3,0,Na
1344737561386901504,1,3,0,Na
1344737480906457089,1,3,0,Na
1344737389839695874,1,3,1,Na
1344737387750981632,1,3,0,Na
1344737371225550850,1,3,0,Na
1344737328754024468,1,3,0,Na
1344737171048189958,1,3,0,Na
1344737163347451909,1,3,1,Na
1344737090710470658,1,3,0,Na
1344737067184644108,1,3,0,Na
1344737062520578048,1,3,0,Na
1344737046208737280,1,3,0,Na
1344737010695729158,1,3,0,Na
1344736954668240897,1,3,0,Na
1344736937244966912,1,2,2,Na
1344736877719547904,1,3,0,Na
1344736843607269380,1,2,0,Na
1344736735025008640,1,3,0,Na
1344736725214482432,1,3,0,Na
1344736715903295504,1,3,0,Na
1344736681413533709,1,3,1,Na
1344736644235198468,1,3,0,Na
1344736557668982789,1,3,0,Na
1344736427691544576,1,3,0,Na
1344736409723265024,1,3,0,Na
1344736353532088321,1,2,0,Na
1344736350755565568,1,3,0,Na
1344736335609745408,1,3,0,Na
1344736276964990977,1,3,0,Na
1344736155489755140,1,3,0,Na
1344736124149911552,1,3,0,Na
1344736117174710273,1,3,0,Na
1344736106328301568,1,3,0,Na
1344736095741874181,1,3,0,Na
1344736086187237377,1,3,0,Na
1344736086157881344,1,3,0,Na
1344736083943301123,1,3,0,Na
1344736069586186241,1,3,0,Na
1344735987944091648,1,3,0,Na
1344735817076412417,1,3,0,Na
1344735739976835075,1,3,0,Na
1344735729151336453,1,3,0,Na
1344735693310992389,1,3,0,Na
1344735653901303808,1,3,0,Na
1344735621852454912,1,3,1,Na
1344735605637472259,1,3,0,Na
1344735498175209479,1,3,0,Na
1344735460589858816,1,3,0,Na
1344735444064489477,1,3,0,Na
1344735442449666048,1,3,0,Na
1344735273238712321,1,3,0,Na
1344735256612659203,1,3,0,Na
1344735167391424512,1,3,0,Na
1344735140883402753,1,2,0,Na
1344735140388495360,1,3,0,Na
1344735088664309763,1,3,0,Na
1344735079285870592,1,3,0,Na
1344735076177895426,1,3,0,Na
1344735075376611328,1,3,0,Na
1344735046985515011,1,3,1,Na
1344735006908772353,1,3,1,Na
1344734930341748736,1,3,0,Na
1344734910129565697,1,3,0,Na
1344734756148191232,1,3,0,Na
1344734737244561415,1,3,0,Na
1344734685222621184,1,3,1,Na
1344734542175858693,1,3,1,Na
1344734536261767168,1,3,1,Na
1344734534928109568,1,0,0,Na
1344734401352114178,1,3,0,Na
1344734371966832641,1,3,0,Na
1344734306258677761,1,3,0,Na
1344734303859703808,1,3,2,Na
1344734279344001027,1,3,0,Na
1344734175602073600,1,3,0,Na
1344734109554204672,1,3,0,Na
1344734055556898816,1,3,0,Na
1344734055544324097,1,3,0,Na
1344733973939892230,1,3,0,Na
1344733936312836096,1,3,2,Na
1344733897364529155,1,3,0,Na
1344733830435975172,1,3,0,Na
1344733826178633728,1,3,0,Na
1344733675813023745,1,3,0,Na
1344733621387735041,1,3,0,Na
1344733563875418112,1,3,0,Na
1344733530014662656,1,3,2,Na
1344733497408282625,1,3,0,Na
1344733432761503745,1,3,0,Na
1344733428604919812,1,3,0,Na
1344733368395714568,1,3,0,Na
1344733329569030144,1,3,0,Na
1344733309343944704,1,3,1,Na
1344733235851497473,1,3,0,Na
1344733223121788928,1,3,0,Na
1344733206608834567,1,3,0,Na
1344733115038773250,1,3,1,Na
1344733061720793090,1,3,0,Na
1344732883248934914,1,3,1,Na
1344732849052798985,1,3,0,Na
1344732836927049728,1,3,0,Na
1344732782505955329,1,3,0,Na
1344732778731081729,1,3,0,Na
1344732673911238664,1,3,0,Na
1344732636565172225,1,3,0,Na
1344732606773014528,1,3,2,Na
1344732509146390529,1,3,0,Na
1344732486509715463,1,3,0,Na
1344732440267407360,1,3,0,Na
1344732358814158849,1,3,0,Na
1344732350463270913,1,3,0,Na
1344732219089309702,1,3,0,Na
1344732195252932610,1,3,0,Na
1344732098167525376,1,3,0,Na
1344732079410573312,1,3,0,Na
1344732077619617793,1,3,1,Na
1344732020098871298,1,3,1,Na
1344731999387447299,1,3,0,Na
1344731994949787648,1,3,2,Na
1344731946446942208,1,3,0,Na
1344731871792414720,1,3,1,Na
1344731719937757186,1,3,0,Na
1344731694755180546,1,3,0,Na
1344731666443427840,1,3,0,Na
1344731656494735364,1,3,0,Na
1344731563016085504,1,3,0,Na
1344731495173390336,1,3,0,Na
1344731476869447680,1,3,0,Na
1344731423866056706,1,3,0,Na
1344731321973673984,1,3,0,Na
1344731301958574085,1,3,1,Na
1344731299441991685,1,2,0,Na
1344731299127447552,1,3,1,Na
1344731209419558912,1,3,0,Na
1344731188536205314,1,3,0,Na
1344731175567372288,1,3,0,Na
1344731168969732096,1,3,0,Na
1344731161667448837,1,3,1,Na
1344731145074843649,1,3,0,Na
1344731143418077184,1,3,0,Na
1344731089189937153,1,3,0,Na
1377344979157192704,1,3,0,Na
1377344958663774209,1,3,0,Na
1377344916037111810,1,3,0,Na
1377344861762809856,1,3,0,Na
1377344824022458369,1,3,1,Na
1377344725846433796,1,3,0,Na
1377344725485715456,1,3,1,Na
1377344704380035080,1,3,0,Na
1377344687422414849,1,3,1,Na
1377344669302988804,1,3,0,Na
1377344597592961024,1,3,0,Na
1377344376532242432,1,3,0,Na
1377344372270792704,1,3,0,Na
1377344347448877058,1,3,0,Na
1377344236463431681,1,3,0,Na
1377344050869641218,1,3,0,Na
1377344027251466241,1,3,0,Na
1377344004292014085,1,3,0,Na
1377343963468722177,1,3,0,Na
1377343885148573705,1,3,1,Na
1377343870279708672,1,3,0,Na
1377343869507891203,1,3,0,Na
1377343834644836353,1,3,0,Na
1377343816496078853,1,3,0,Na
1377343734308765698,1,3,2,Na
1377343334491033608,1,0,0,Na
1377343318963613697,1,3,0,Na
1377343223006425089,1,3,0,Na
1377343174499258376,1,3,0,Na
1377343131532685312,1,3,0,Na
1377343079800217600,1,3,0,Na
1377343055800401921,1,2,0,Na
1377343051358629888,1,3,0,Na
1377343019234459648,1,3,0,Na
1377342992587976707,1,3,0,Na
1377342952335241218,1,3,0,Na
1377342834630623240,1,3,0,Na
1377342825520627714,1,3,0,Na
1377342778695294977,1,3,0,Na
1377342699125153795,1,3,0,Na
1377342620477759489,1,3,0,Na
1377342615239061505,1,3,0,Na
1377342612869427207,1,3,0,Na
1377342565826002948,1,3,0,Na
1377342475342348296,1,3,0,Na
1377342464248274944,1,3,0,Na
1377342453036904450,1,3,0,Na
1377342351455232009,1,3,1,Na
1377342347353026562,1,3,0,Na
1377342300339064835,1,3,0,Na
1377342298149691397,1,3,0,Na
1377342293779247106,1,3,0,Na
1377342268697313280,1,3,0,Na
1377341985455939585,1,3,0,Na
1377341930229534724,1,3,0,Na
1377341720048795650,1,3,0,Na
1377341719969034241,1,3,0,Na
1377341676260257793,1,3,0,Na
1377341633889439749,1,3,0,Na
1377341404557406208,1,3,0,Na
1377341366515216394,1,3,0,Na
1377341364476637185,1,3,0,Na
1377341317965963264,1,2,0,Na
1377341281752391680,1,3,0,Na
1377341270813597697,1,3,0,Na
1377341158066622468,1,3,0,Na
1377341156858589185,1,3,1,Na
1377340965417979907,1,3,0,Na
1377340934862430210,1,3,0,Na
1377340928504041482,1,3,0,Na
1377340913463164933,1,3,0,Na
1377340896220389379,1,3,0,Na
1377340851127349251,1,3,1,Na
1377340850129149958,1,3,0,Na
1377340720306999296,1,3,0,Na
1377340683283881986,1,3,0,Na
1377340665277771776,1,3,0,Na
1377340626161659904,1,3,0,Na
1377340565746974722,1,3,0,Na
1377340422402416641,1,3,0,Na
1377340363778625537,1,3,0,Na
1377340298888507395,1,3,0,Na
1377340285252890625,1,3,0,Na
1377340277782802432,1,3,1,Na
1377340268366729219,1,3,0,Na
1377340125437259776,1,3,1,Na
1377340024987938818,1,3,0,Na
1377339997062275074,1,3,0,Na
1377339993396510721,1,3,0,Na
1377339917030723587,1,3,0,Na
1377339899699896322,1,3,0,Na
1377339803537145856,1,3,0,Na
1377339720380739584,1,3,0,Na
1377339709144264711,1,3,0,Na
1377339646154276864,1,3,0,Na
1377339506987163648,1,3,0,Na
1377339479137034246,1,3,1,Na
1377339447801376768,1,3,0,Na
1377339287008550914,1,2,0,Na
1377339254028783616,1,3,0,Na
1377339137313759238,1,3,0,Na
1377339049036316675,1,3,0,Na
1377339002685026306,1,3,0,Na
1377338995248627718,1,3,0,Na
1377338882816008193,1,3,0,Na
1377338781942960129,1,3,0,Na
1377338695859105795,1,3,0,Na
1377338663449763842,1,3,0,Na
1377338639261241345,1,3,1,Na
1377338573603618839,1,3,0,Na
1377338552124547074,1,3,0,Na
1377338542704103424,1,3,0,Na
1377338496763846657,1,3,0,Na
1377338482314506242,1,3,0,Na
1377338257889882115,1,3,0,Na
1377338204089679873,1,3,0,Na
1377338196896313345,1,3,0,Na
1377338146308780036,1,3,0,Na
1377337981095141377,1,3,0,Na
1377337966281043976,1,3,1,Na
1377337841399734273,1,3,0,Na
1377337816284209156,1,3,0,Na
1377337801553813505,1,3,1,Na
1377337749976412163,1,3,1,Na
1377337650445754371,1,2,0,Na
1377337626953314304,1,3,0,Na
1377337590869753858,1,3,0,Na
1377337589523476480,1,3,0,Na
1377337587283632129,1,3,0,Na
1377337562113568769,1,3,0,Na
1377337557340459009,1,3,0,Na
1377337275307094018,1,3,0,Na
1377337248895488001,1,3,1,Na
1377337238346891264,1,3,0,Na
1377337177353379844,1,3,0,Na
1377337129546620929,1,3,0,Na
1377337117722898434,1,3,0,Na
1377337063666634754,1,3,1,Na
1377337026597453824,1,3,0,Na
1377336999045066753,1,3,0,Na
1377336951519334400,1,3,1,Na
1377336932179472386,1,3,0,Na
1377336894216753152,1,3,0,Na
1377336859248918530,1,3,0,Na
1377336770493251584,1,3,0,Na
1377336682337366018,1,3,0,Na
1377336672803827718,1,3,0,Na
1377336668277993473,1,3,0,Na
1377336573100982272,1,3,0,Na
1377336537101176833,1,3,0,Na
1377336528603508737,1,3,0,Na
1377336517266399239,1,3,0,Na
1377336482382278658,1,3,0,Na
1377336454553034752,1,3,0,Na
1377336398680780800,1,3,0,Na
1377336371661008897,1,3,0,Na
1377336347292094465,1,3,1,Na
1377336295265955843,1,3,0,Na
1377336251838210049,1,3,0,Na
1377336206720032771,1,3,0,Na
1377336178001682432,1,3,0,Na
1377336112180457474,1,3,1,Na
1377336095927533568,1,3,0,Na
1377336078462373892,1,3,0,Na
1377335929732485123,1,3,0,Na
1377335923709370368,1,3,0,Na
1377335875290337282,1,3,0,Na
1377335733493506051,1,3,1,Na
1377335598244012037,1,3,0,Na
1377335594754306050,1,3,0,Na
1377335552140312583,1,3,0,Na
1377335549107798016,1,3,0,Na
1377335494581776389,1,3,1,Na
1377335492920901634,1,3,0,Na
1377335454316457984,1,2,0,Na
1377335392907616261,1,3,0,Na
1377335388973453317,1,3,0,Na
1377335382736396291,1,3,0,Na
1377335348100005891,1,3,0,Na
1377335345390362625,1,3,0,Na
1377335324699934725,1,3,0,Na
1377335282891071490,1,3,0,Na
1377335145800245250,1,3,0,Na
1377335138409926657,1,3,0,Na
1377335040661549059,1,3,0,Na
1377335032558182404,1,0,0,Na
1377334986219515906,1,3,0,Na
1377334898525020162,1,3,0,Na
1377334896813699072,1,3,0,Na
1377334895337369602,1,3,0,Na
1377334887221501954,1,3,0,Na
1377334886017679363,1,3,0,Na
1377334884730085377,1,3,0,Na
1377334884730028033,1,3,0,Na
1377334883471659010,1,3,0,Na
1377334882255433729,1,3,0,Na
1377334771609526274,1,3,0,Na
1377334726319431680,1,3,0,Na
1377334724264296451,1,3,0,Na
1377334706375585793,1,3,0,Na
1377334675744546817,1,3,1,Na
1377334653560885249,1,3,0,Na
1377334640105549825,1,0,0,Na
1377334602700754945,1,3,0,Na
1377334558421512193,1,3,1,Na
1377334492830990337,1,3,0,Na
1377334431183040514,1,3,0,Na
1377334327726383105,1,3,0,Na
1377334172876906498,1,3,0,Na
1377334087866671104,1,3,0,Na
1377334054006124547,1,3,2,Na
1377334040316018688,1,3,0,Na
1377333931758874626,1,3,0,Na
1377333920174313473,1,3,0,Na
1377333919649996800,1,3,0,Na
1377333915820519424,1,3,0,Na
1377333837227642881,1,3,0,Na
1377333824032362497,1,3,1,Na
1377183129048293379,1,3,0,Na
1377183063877115908,1,3,0,Na
1377183062534942723,1,2,0,Na
1377182486556385280,1,3,0,Na
1377182458546810880,1,2,0,Na
1377182349276815369,1,3,0,Na
1377182282910363648,1,3,1,Na
1377182209799380995,1,3,0,Na
1377182020594376707,1,3,0,Na
1377181868399894530,1,3,0,Na
1377181677831643144,1,3,2,Na
1377181525955895303,1,3,0,Na
1377181491692638208,1,2,0,Na
1377181119066542081,1,3,0,Na
1377181088414527493,1,3,0,Na
1377181065677131786,1,3,0,Na
1377180751775457280,1,3,0,Na
1377180558988484613,1,3,0,Na
1377180535915618311,1,3,0,Na
1377180493083418629,1,3,0,Na
1377180113461071878,1,3,0,Na
1377179935429685248,1,3,0,Na
1377179873060347906,1,2,0,Na
1377179847508697088,1,3,0,Na
1377179754424528898,1,3,0,Na
1377179716805816323,1,3,0,Na
1377179562732183557,1,3,0,Na
1377179209890627587,1,3,0,Na
1377179176042557442,1,3,0,Na
1377178977299623936,1,3,0,Na
1377178807199657987,1,3,0,Na
1377178724936810501,1,3,0,Na
1377178682247110659,1,0,0,Na
1377178590018592769,1,3,0,Na
1377178500478590980,1,3,0,Na
1377178295293288453,1,3,0,Na
1377177955953086473,1,3,0,Na
1377177951318331395,1,3,0,Na
1377177700884905984,1,3,0,Na
1377177612892598274,1,3,0,Na
1377177490108510221,1,3,0,Na
1377177440548659200,1,3,0,Na
1377177334852190210,1,3,0,Na
1377177177150529547,1,3,0,Na
1377177123627048960,1,3,0,Na
1377177113153871873,1,3,0,Na
1377176963685609488,1,3,0,Na
1377176834995941379,1,3,0,Na
1377176767023116291,1,2,0,Na
1377176764619755521,1,3,0,Na
1377176626442559490,1,3,0,Na
1377176422578409476,1,3,0,Na
1377176189161275397,1,3,0,Na
1377176185977774087,1,3,0,Na
1377176151689326597,1,3,0,Na
1377175839465345025,1,3,0,Na
1377175807890661379,1,3,1,Na
1377175725761949696,1,3,1,Na
1377175590239793155,1,3,0,Na
1377175352158547972,1,3,1,Na
1377175203017420800,1,3,0,Na
1377175116631531526,1,3,0,Na
1377175103457304585,1,3,2,Na
1377175076940836866,1,3,0,Na
1377174962692186112,1,3,0,Na
1377174948624490503,1,3,1,Na
1377174861315862528,1,3,0,Na
1377174715815534598,1,3,0,Na
1377174565319704581,1,3,0,Na
1377174508201672705,1,3,0,Na
1377173976854589461,1,0,0,Na
1377173958739382273,1,3,0,Na
1377173947855171586,1,3,0,Na
1377173935775571972,1,3,0,Na
1377173831236820993,1,2,0,Na
1377173820956536837,1,3,0,Na
1377173739683504132,1,3,0,Na
1377173491896619008,1,0,0,Na
1377173379103346692,1,3,1,Na
1377173353811730435,1,3,0,Na
1377173321301716993,1,3,0,Na
1377173203739574287,1,3,0,Na
1377172961988243464,1,3,0,Na
1377172588145770496,1,3,0,Na
1377172513260666885,1,3,0,Na
1377172478770868234,1,3,0,Na
1377172332473540610,1,3,0,Na
1377172320674979840,1,3,0,Na
1377172264945213442,1,3,0,Na
1377172136092004355,1,3,0,Na
1377172123131682819,1,3,0,Na
1377172011219255300,1,3,0,Na
1377171976481951747,1,3,0,Na
1377171925739298819,1,3,0,Na
1377171925437325318,1,3,0,Na
1377171657417056263,1,3,0,Na
1377171548801392644,1,2,0,Na
1377171418845118466,1,3,0,Na
1377171417897177088,1,3,0,Na
1377171164892565505,1,3,0,Na
1377171123041804291,1,3,0,Na
1377171118981738501,1,2,0,Na
1377171071607001090,1,2,0,Na
1377171021518696453,1,3,0,Na
1377170597176700934,1,2,0,Na
1377170576976961536,1,3,0,Na
1377170422333014020,1,4,0,Na
1377170349909962757,1,3,0,Na
1377170244381253636,1,3,0,Na
1377170073496907777,1,3,0,Na
1377169950549307393,1,3,0,Na
1377169844265611266,1,3,0,Na
1377169841136627716,1,3,0,Na
1377169638816063492,1,3,0,Na
1377169548730802176,1,3,0,Na
1377169520897351680,1,3,0,Na
1377169463867441155,1,3,0,Na
1377169095599087617,1,3,0,Na
1377168966561370117,1,3,0,Na
1377168950941741057,1,3,0,Na
1377168936504975364,1,3,1,Na
1377168862253174787,1,3,0,Na
1377168796176158726,1,3,0,Na
1377168791407239171,1,3,0,Na
1377168765759070218,1,3,0,Na
1377168714689257479,1,3,0,Na
1377168702106345479,1,3,0,Na
1377168612952211456,1,2,0,Na
1377168573404119042,1,3,0,Na
1377168446656372738,1,3,0,Na
1377168411029950470,1,3,0,Na
1377168391442587650,1,3,0,Na
1377168331711475717,1,3,0,Na
1377168318780428292,1,3,0,Na
1377168312287731716,1,3,0,Na
1377168152442728452,1,3,0,Na
1377168121476247562,1,3,0,Na
1377168000449572867,1,3,0,Na
1377167979012517891,1,3,0,Na
1377167928773148675,1,3,0,Na
1377167736938197001,1,3,0,Na
1377167719196323840,1,3,0,Na
1377167663391117319,1,3,0,Na
1377167590527705094,1,3,0,Na
1377167552699199488,1,3,0,Na
1377167544872706053,1,3,0,Na
1377167539986296833,1,3,0,Na
1377167429390848006,1,3,0,Na
1377167415725854724,1,3,0,Na
1377167398298521603,1,3,0,Na
1377167322431979521,1,3,0,Na
1377167226831171587,1,3,0,Na
1377167165434994690,1,3,0,Na
1377167121336045576,1,0,0,Na
1377166970601103360,1,3,0,Na
1377166942071484418,1,3,0,Na
1377166784151781378,1,3,0,Na
1377166773447876609,1,3,0,Na
1377166705374334979,1,3,0,Na
1344731038405152768,1,3,0,Na
1344730882062561289,1,3,0,Na
1344730869832015878,1,3,0,Na
1344730857731481601,1,3,1,Na
1344730846708817920,1,3,0,Na
1344730828136448002,1,3,2,Na
1344730745898676225,1,2,0,Na
1344730687295918080,1,3,0,Na
1344730641888391169,1,3,0,Na
1344730594174001159,1,3,0,Na
1344730580366229505,1,4,0,Na
1344730555401830401,1,3,0,Na
1344730506571755521,1,3,0,Na
1344730484581027846,1,3,0,Na
1344730472715317250,1,3,0,Na
1344730439454392321,1,3,1,Na
1344730428096307208,1,3,0,Na
1344730316779433989,1,3,0,Na
1344730308176998424,1,3,0,Na
1344730291542269952,1,3,0,Na
1344730177075441664,1,3,0,Na
1344730126940979200,1,3,0,Na
1344730120401997824,1,3,0,Na
1344730099644555264,1,3,0,Na
1344730029561790465,1,3,0,Na
1344729940390907904,1,3,0,Na
1344729878046912514,1,0,0,Na
1344729863052263424,1,3,0,Na
1344729830407987201,1,3,2,Na
1344729828122120197,1,3,0,Na
1344729774896328705,1,3,0,Na
1344729722245156864,1,3,0,Na
1344729656004636673,1,3,0,Na
1344729549410607104,1,3,0,Na
1344729478379888640,1,3,0,Na
1344729436529319937,1,3,0,Na
1344729370829721602,1,3,0,Na
1344729311627141121,1,3,0,Na
1344729271105966086,1,3,0,Na
1344729171663196165,1,3,0,Na
1344729148531437568,1,3,0,Na
1344729105854394369,1,3,0,Na
1344729105183379456,1,3,0,Na
1344729071167676417,1,3,0,Na
1344729039009959942,1,3,0,Na
1344729038670229506,1,3,0,Na
1344729016973058055,1,3,0,Na
1344728983817121795,1,3,0,Na
1344728974912471044,1,3,0,Na
1344728914044698624,1,3,0,Na
1344728908382539779,1,3,0,Na
1344728869945757696,1,3,0,Na
1344728859170779137,1,3,0,Na
1344728848181637121,1,3,0,Na
1344728839021355009,1,3,0,Na
1344728816015581191,1,2,0,Na
1344728779134963712,1,3,0,Na
1344728746922811395,1,3,0,Na
1344728629775896580,1,3,0,Na
1344728555691913220,1,3,0,Na
1344728542739918848,1,3,0,Na
1344728530777743360,1,3,0,Na
1344728523181842433,1,3,0,Na
1344728440415678469,1,3,1,Na
1344728417590267906,1,3,0,Na
1344728355132874753,1,3,0,Na
1344728333746122755,1,3,0,Na
1344728321305812998,1,2,0,Na
1344728296336986117,1,3,0,Na
1344728261486493696,1,3,0,Na
1344728110978265088,1,2,0,Na
1344728094834368516,1,3,0,Na
1344728019617898497,1,3,0,Na
1344727953100464135,1,3,2,Na
1344727915364192256,1,3,0,Na
1344727854978887683,1,3,0,Na
1344727786146189312,1,3,0,Na
1344727771424157698,1,3,0,Na
1344727734535159808,1,3,0,Na
1344727693003251712,1,3,0,Na
1344727571955470341,1,3,0,Na
1344727571758505986,1,3,0,Na
1344727561142726658,1,3,0,Na
1344727535578357760,1,3,0,Na
1344727526405517319,1,3,0,Na
1344727524685844482,1,3,0,Na
1344727523964252160,1,3,0,Na
1344727377503518722,1,3,0,Na
1344727368938745856,1,3,0,Na
1344727335594033155,1,3,0,Na
1344727304170180615,1,3,0,Na
1344727295517483012,1,3,0,Na
1344727262797705223,1,3,0,Na
1344727224482611200,1,3,0,Na
1344727083524759554,1,2,0,Na
1344726974007287810,1,3,0,Na
1344726910056730625,1,3,0,Na
1344726901063995394,1,3,0,Na
1344726838254460938,1,3,0,Na
1344726798848978947,1,3,0,Na
1344726777080344578,1,3,0,Na
1344726709828988930,1,3,0,Na
1344726644733452289,1,3,0,Na
1344726642338381824,1,3,1,Na
1344726641185054721,1,3,0,Na
1344726617071915008,1,3,0,Na
1344726513426419712,1,3,0,Na
1344726502974382081,1,3,0,Na
1344726497630814211,1,3,1,Na
1344726359914946561,1,3,0,Na
1344726344580493312,1,3,0,Na
1344726165181919234,1,3,0,Na
1344726142431993857,1,3,0,Na
1344726127701594113,1,3,0,Na
1344726054749917184,1,3,0,Na
1344726052279627777,1,3,0,Na
1344725932720992257,1,3,1,Na
1344725908373037056,1,2,0,Na
1344725863531749379,1,3,0,Na
1344725851313745920,1,3,0,Na
1344725771504508930,1,2,0,Na
1344725711114948611,1,3,0,Na
1344725688352292865,1,3,0,Na
1344725661001388034,1,3,0,Na
1344725643062366208,1,3,0,Na
1344725587613671424,1,3,0,Na
1344725544584286211,1,3,0,Na
1344725466670899202,1,3,0,Na
1344725397024497667,1,3,0,Na
1344725394885201920,1,3,0,Na
